+-------------+----------+---------------------+
| order_date  |  region  |     daily_sales     |
| 2015-12-25  | Central  | 255.57999999999998  |
| 2015-12-26  | East     | 286.428             |
| 2015-12-26  | Central  | 275.058             |
| 2015-12-27  | East     | 1953.722            |
| 2015-12-27  | Central  | 1677.1652           |
| 2015-12-27  | West     | 1127.6999999999998  |
| 2015-12-27  | South    | 389.86              |
| 2015-12-28  | East     | 54.384              |
| 2015-12-28  | Central  | 24.816              |
| 2015-12-29  | East     | 6.36                |
| 2015-12-30  | West     | 3251.34             |
| 2015-12-31  | South    | 596.48              |
| 2015-12-31  | West     | 487.984             |
| 2015-12-31  | Central  | 296.88              |
| 2016-01-02  | East     | 405.91999999999996  |
| 2016-01-03  | Central  | 1981.37             |
| 2016-01-03  | West     | 114.46              |
| 2016-01-04  | South    | 959.968             |
| 2016-01-04  | East     | 109.252             |
+-------------+----------+---------------------+
| order_date  |  region  |     daily_sales     |
+-------------+----------+---------------------+
| 2016-01-05  | South    | 255.904             |
| 2016-01-07  | Central  | 48.996              |
| 2016-01-07  | West     | 34.58               |
| 2016-01-08  | Central  | 1671.93             |
| 2016-01-08  | South    | 187.228             |
| 2016-01-09  | West     | 727.8779999999999   |
| 2016-01-09  | East     | 15.168              |
| 2016-01-10  | West     | 174.75              |
| 2016-01-11  | East     | 149.444             |
| 2016-01-14  | South    | 405.344             |
| 2016-01-15  | East     | 701.923             |
| 2016-01-16  | West     | 102.21799999999999  |
| 2016-01-17  | East     | 724.55              |
| 2016-01-17  | South    | 316.0               |
| 2016-01-21  | West     | 1167.056            |
| 2016-01-22  | South    | 530.272             |
| 2016-01-22  | East     | 199.44800000000004  |
| 2016-01-22  | West     | 187.91000000000003  |
| 2016-01-23  | East     | 1672.31             |
| 2016-01-23  | West     | 59.99               |
| 2016-01-24  | South    | 31.36               |
| 2016-01-25  | East     | 858.712             |
| 2016-01-28  | West     | 39.68               |
| 2016-01-30  | Central  | 2224.308            |
| 2016-01-30  | West     | 883.008             |
| 2016-01-31  | South    | 1396.35             |
| 2016-01-31  | West     | 166.292             |
| 2016-01-31  | East     | 23.36               |
| 2016-01-31  | Central  | 15.552              |
| 2016-02-01  | West     | 105.52              |
| 2016-02-01  | South    | 56.45               |
| 2016-02-02  | South    | 8805.04             |
| 2016-02-02  | East     | 117.96              |
| 2016-02-02  | Central  | 73.784              |
| 2016-02-03  | South    | 866.4               |
| 2016-02-04  | West     | 107.38799999999999  |
| 2016-02-04  | East     | 90.48               |
| 2016-02-05  | South    | 2075.51             |
| 2016-02-05  | West     | 918.9659999999999   |
| 2016-02-06  | South    | 132.224             |
| 2016-02-07  | West     | 623.96              |
| 2016-02-07  | South    | 107.83              |
| 2016-02-07  | East     | 30.352              |
| 2016-02-08  | South    | 1127.976            |
| 2016-02-08  | Central  | 241.5               |
| 2016-02-09  | West     | 121.83              |
| 2016-02-11  | Central  | 69.93               |
| 2016-02-12  | South    | 1366.04             |
| 2016-02-13  | West     | 146.82              |
| 2016-02-14  | East     | 573.741             |
| 2016-02-14  | South    | 264.18              |
| 2016-02-15  | East     | 407.072             |
| 2016-02-16  | East     | 644.576             |
| 2016-02-16  | South    | 323.88              |
| 2016-02-16  | Central  | 167.182             |
| 2016-02-19  | East     | 321.78              |
| 2016-02-19  | West     | 70.88               |
| 2016-02-20  | South    | 16.496              |
| 2016-02-21  | East     | 541.1               |
| 2016-02-21  | West     | 511.948             |
| 2016-02-21  | South    | 471.07800000000003  |
| 2016-02-22  | West     | 492.84999999999997  |
| 2016-02-22  | Central  | 490.32              |
| 2016-02-23  | East     | 57.576              |
| 2016-02-25  | East     | 46.72               |
| 2016-02-27  | East     | 170.88              |
| 2016-02-27  | Central  | 73.012              |
| 2016-02-28  | East     | 36.48               |
| 2016-02-29  | East     | 111.104             |
| 2016-03-01  | East     | 6125.822            |
| 2016-03-01  | West     | 159.984             |
| 2016-03-03  | Central  | 6109.542            |
| 2016-03-03  | East     | 1094.25             |
| 2016-03-03  | West     | 60.63               |
| 2016-03-04  | East     | 159.98              |
| 2016-03-04  | Central  | 128.4               |
| 2016-03-04  | West     | 16.99               |
| 2016-03-04  | South    | 10.08               |
| 2016-03-05  | Central  | 162.344             |
| 2016-03-06  | East     | 502.221             |
| 2016-03-06  | Central  | 309.082             |
| 2016-03-07  | Central  | 21.072              |
| 2016-03-08  | South    | 1466.32             |
| 2016-03-08  | Central  | 404.212             |
| 2016-03-08  | East     | 310.57599999999996  |
| 2016-03-08  | West     | 9.702               |
| 2016-03-09  | East     | 635.6               |
| 2016-03-10  | West     | 7662.9580000000005  |
| 2016-03-10  | East     | 216.77599999999998  |
| 2016-03-11  | South    | 558.24              |
| 2016-03-11  | East     | 274.342             |
| 2016-03-11  | Central  | 63.44               |
| 2016-03-12  | West     | 1652.3419999999999  |
| 2016-03-12  | East     | 29.34               |
| 2016-03-12  | South    | 12.96               |
| 2016-03-13  | West     | 5353.158            |
| 2016-03-13  | East     | 2550.587            |
| 2016-03-13  | Central  | 628.937             |
| 2016-03-13  | South    | 334.2               |
| 2016-03-14  | Central  | 408.8               |
+-------------+----------+---------------------+
| order_date  |  region  |     daily_sales     |
+-------------+----------+---------------------+
| 2016-03-14  | West     | 238.688             |
| 2016-03-14  | East     | 21.88               |
| 2016-03-15  | West     | 1356.576            |
| 2016-03-15  | Central  | 550.8159999999999   |
| 2016-03-15  | South    | 365.44              |
| 2016-03-15  | East     | 83.976              |
| 2016-03-17  | East     | 2275.55             |
| 2016-03-17  | West     | 84.784              |
| 2016-03-18  | South    | 1061.682            |
| 2016-03-19  | West     | 72.294              |
| 2016-03-19  | East     | 35.3                |
| 2016-03-19  | South    | 31.086              |
| 2016-03-20  | Central  | 709.1519999999999   |
| 2016-03-20  | West     | 132.709             |
| 2016-03-20  | South    | 86.45               |
| 2016-03-21  | Central  | 645.706             |
| 2016-03-22  | West     | 226.46800000000002  |
| 2016-03-24  | West     | 403.168             |
| 2016-03-24  | East     | 320.12600000000003  |
| 2016-03-24  | Central  | 22.48               |
| 2016-03-25  | Central  | 1287.45             |
| 2016-03-25  | East     | 59.52               |
| 2016-03-26  | East     | 459.95              |
| 2016-03-26  | South    | 187.61599999999999  |
| 2016-03-26  | West     | 34.68               |
| 2016-03-27  | South    | 92.69999999999999   |
| 2016-03-28  | West     | 93.9                |
| 2016-03-28  | South    | 31.4                |
| 2016-03-29  | Central  | 1702.38             |
| 2016-03-29  | East     | 956.959             |
| 2016-03-30  | East     | 11.34               |
| 2016-03-31  | East     | 640.762             |
| 2016-04-01  | East     | 2079.746            |
| 2016-04-01  | West     | 61.70399999999999   |
| 2016-04-01  | Central  | 12.99               |
| 2016-04-01  | South    | 7.04                |
| 2016-04-02  | Central  | 1454.9              |
| 2016-04-03  | Central  | 341.352             |
| 2016-04-03  | East     | 99.846              |
| 2016-04-04  | East     | 792.414             |
| 2016-04-04  | South    | 177.78              |
| 2016-04-05  | East     | 887.966             |
| 2016-04-05  | Central  | 158.368             |
| 2016-04-06  | East     | 1294.75             |
| 2016-04-07  | West     | 1199.976            |
| 2016-04-07  | East     | 770.5980000000001   |
| 2016-04-08  | Central  | 1616.704            |
| 2016-04-08  | South    | 588.66              |
| 2016-04-08  | East     | 578.38              |
| 2016-04-08  | West     | 122.66000000000001  |
| 2016-04-09  | West     | 592.0169999999999   |
| 2016-04-09  | Central  | 523.18              |
| 2016-04-10  | West     | 928.1220000000001   |
| 2016-04-10  | Central  | 13.568              |
| 2016-04-10  | East     | 8.904               |
| 2016-04-12  | West     | 901.912             |
| 2016-04-12  | South    | 640.618             |
| 2016-04-13  | West     | 6.12                |
| 2016-04-14  | West     | 1360.312            |
| 2016-04-14  | South    | 81.2                |
| 2016-04-14  | East     | 25.06               |
| 2016-04-15  | West     | 1265.268            |
| 2016-04-15  | South    | 895.06              |
| 2016-04-15  | Central  | 41.528              |
| 2016-04-16  | East     | 9135.189999999999   |
| 2016-04-16  | South    | 171.096             |
| 2016-04-16  | West     | 28.8                |
| 2016-04-17  | West     | 257.499             |
| 2016-04-17  | South    | 134.536             |
| 2016-04-17  | Central  | 29.05               |
| 2016-04-18  | Central  | 2267.228            |
| 2016-04-18  | South    | 233.48              |
| 2016-04-18  | East     | 13.83               |
| 2016-04-19  | East     | 1257.616            |
| 2016-04-19  | West     | 156.51600000000002  |
| 2016-04-21  | Central  | 195.976             |
| 2016-04-21  | East     | 67.32000000000001   |
| 2016-04-21  | West     | 8.32                |
| 2016-04-22  | West     | 1619.8829999999998  |
| 2016-04-22  | Central  | 110.572             |
| 2016-04-22  | East     | 35.010000000000005  |
| 2016-04-23  | West     | 441.568             |
| 2016-04-23  | East     | 242.56              |
| 2016-04-23  | South    | 36.24               |
| 2016-04-24  | West     | 1348.404            |
| 2016-04-24  | Central  | 258.696             |
| 2016-04-25  | East     | 108.42              |
| 2016-04-26  | East     | 434.646             |
| 2016-04-28  | Central  | 415.632             |
| 2016-04-28  | West     | 71.03999999999999   |
| 2016-04-30  | West     | 111.888             |
| 2016-04-30  | Central  | 22.608              |
| 2016-04-30  | East     | 7.712               |
| 2016-05-01  | South    | 517.866             |
| 2016-05-02  | Central  | 489.744             |
| 2016-05-02  | East     | 421.336             |
| 2016-05-02  | South    | 187.056             |
| 2016-05-03  | East     | 1043.0410000000002  |
| 2016-05-03  | Central  | 55.971999999999994  |
| 2016-05-05  | West     | 2320.34             |
+-------------+----------+---------------------+
| order_date  |  region  |     daily_sales     |
+-------------+----------+---------------------+
| 2016-05-05  | South    | 380.94              |
| 2016-05-06  | East     | 111.49600000000001  |
| 2016-05-06  | Central  | 83.864              |
| 2016-05-06  | West     | 41.6                |
| 2016-05-07  | East     | 4835.976            |
| 2016-05-08  | East     | 1322.304            |
| 2016-05-08  | West     | 17.94               |
| 2016-05-09  | Central  | 1032.9279999999999  |
| 2016-05-09  | West     | 126.02000000000001  |
| 2016-05-09  | East     | 96.704              |
| 2016-05-09  | South    | 27.86               |
| 2016-05-10  | East     | 743.988             |
| 2016-05-10  | West     | 11.96               |
| 2016-05-10  | Central  | 7.072               |
| 2016-05-11  | West     | 5.98                |
| 2016-05-12  | East     | 724.3480000000001   |
| 2016-05-12  | West     | 183.57              |
| 2016-05-12  | South    | 10.96               |
| 2016-05-14  | South    | 191.018             |
| 2016-05-14  | West     | 185.528             |
| 2016-05-14  | East     | 79.384              |
| 2016-05-15  | South    | 619.904             |
| 2016-05-15  | East     | 29.008              |
| 2016-05-16  | East     | 552.56              |
| 2016-05-16  | West     | 327.9               |
| 2016-05-17  | East     | 253.03000000000003  |
| 2016-05-17  | Central  | 63.922              |
| 2016-05-17  | South    | 29.97               |
| 2016-05-18  | West     | 122.22              |
| 2016-05-19  | East     | 821.2239999999999   |
| 2016-05-19  | South    | 641.96              |
| 2016-05-19  | West     | 97.424              |
| 2016-05-19  | Central  | 21.4                |
| 2016-05-20  | South    | 1366.654            |
| 2016-05-20  | West     | 1105.259            |
| 2016-05-21  | West     | 2517.8360000000002  |
| 2016-05-21  | East     | 111.96              |
| 2016-05-21  | Central  | 88.418              |
| 2016-05-22  | East     | 1562.0860000000002  |
| 2016-05-22  | West     | 222.384             |
| 2016-05-22  | South    | 14.73               |
| 2016-05-23  | East     | 8539.02             |
| 2016-05-23  | Central  | 1979.928            |
| 2016-05-23  | West     | 37.05               |
| 2016-05-23  | South    | 4.98                |
| 2016-05-24  | South    | 261.1               |
| 2016-05-24  | East     | 16.656              |
| 2016-05-25  | South    | 1311.97             |
| 2016-05-26  | West     | 1119.1480000000001  |
| 2016-05-26  | Central  | 504.082             |
| 2016-05-26  | South    | 232.62400000000002  |
| 2016-05-26  | East     | 119.50200000000001  |
| 2016-05-27  | Central  | 5291.698            |
| 2016-05-27  | West     | 13.38               |
| 2016-05-28  | West     | 1157.68             |
| 2016-05-28  | South    | 638.344             |
| 2016-05-28  | Central  | 286.4               |
| 2016-05-28  | East     | 54.9                |
| 2016-05-29  | South    | 1063.1850000000002  |
| 2016-05-30  | South    | 4459.112            |
| 2016-05-30  | Central  | 1586.53             |
| 2016-05-30  | West     | 1081.028            |
| 2016-05-30  | East     | 963.908             |
| 2016-05-31  | Central  | 252.007             |
| 2016-05-31  | East     | 186.85199999999998  |
| 2016-06-02  | West     | 93.06               |
| 2016-06-02  | East     | 64.784              |
| 2016-06-03  | West     | 71.088              |
| 2016-06-04  | East     | 1562.694            |
| 2016-06-04  | Central  | 677.949             |
| 2016-06-04  | South    | 75.88               |
| 2016-06-05  | East     | 518.648             |
| 2016-06-05  | West     | 141.172             |
| 2016-06-06  | West     | 3650.4379999999996  |
| 2016-06-06  | East     | 1368.78             |
| 2016-06-06  | South    | 678.8699999999999   |
| 2016-06-06  | Central  | 328.224             |
| 2016-06-07  | East     | 42.048              |
| 2016-06-07  | West     | 9.514               |
| 2016-06-09  | South    | 695.7               |
| 2016-06-09  | Central  | 692.94              |
| 2016-06-09  | West     | 299.832             |
| 2016-06-10  | West     | 1388.7800000000002  |
| 2016-06-10  | East     | 23.616              |
| 2016-06-11  | West     | 1361.286            |
| 2016-06-11  | East     | 239.97              |
| 2016-06-11  | Central  | 22.16               |
| 2016-06-12  | Central  | 1891.2029999999997  |
| 2016-06-12  | East     | 633.0               |
| 2016-06-12  | South    | 224.9               |
| 2016-06-12  | West     | 213.46              |
| 2016-06-13  | Central  | 396.87              |
| 2016-06-13  | East     | 33.568              |
| 2016-06-14  | West     | 3061.523            |
| 2016-06-14  | East     | 337.176             |
| 2016-06-14  | South    | 58.4                |
| 2016-06-15  | Central  | 173.488             |
| 2016-06-16  | South    | 91.475              |
| 2016-06-16  | West     | 46.35               |
| 2016-06-16  | East     | 9.45                |
+-------------+----------+---------------------+
| order_date  |  region  |     daily_sales     |
+-------------+----------+---------------------+
| 2016-06-17  | East     | 1657.466            |
| 2016-06-17  | West     | 1343.454            |
| 2016-06-18  | East     | 465.074             |
| 2016-06-18  | Central  | 76.864              |
| 2016-06-19  | West     | 17.12               |
| 2016-06-20  | East     | 604.822             |
| 2016-06-20  | West     | 453.80000000000007  |
| 2016-06-20  | Central  | 170.926             |
| 2016-06-21  | East     | 576.2719999999999   |
| 2016-06-21  | Central  | 0.836               |
| 2016-06-23  | East     | 1477.1599999999999  |
| 2016-06-23  | West     | 997.9340000000001   |
| 2016-06-24  | West     | 4861.33             |
| 2016-06-24  | Central  | 449.622             |
| 2016-06-25  | East     | 714.498             |
| 2016-06-25  | Central  | 117.958             |
| 2016-06-25  | West     | 60.81               |
| 2016-06-26  | East     | 932.5200000000001   |
| 2016-06-26  | Central  | 566.89              |
| 2016-06-26  | West     | 284.24              |
| 2016-06-26  | South    | 135.95              |
| 2016-06-27  | Central  | 577.1220000000001   |
| 2016-06-27  | West     | 201.584             |
| 2016-06-28  | East     | 475.86              |
| 2016-06-28  | Central  | 359.976             |
| 2016-06-28  | West     | 41.32               |
| 2016-06-29  | South    | 191.88              |
| 2016-06-30  | South    | 1302.83             |
| 2016-06-30  | Central  | 50.12               |
| 2016-07-01  | West     | 1502.4460000000001  |
| 2016-07-01  | East     | 136.43              |
| 2016-07-01  | South    | 85.5                |
| 2016-07-02  | Central  | 569.9019999999999   |
| 2016-07-02  | West     | 195.184             |
| 2016-07-02  | South    | 7.7                 |
| 2016-07-03  | East     | 830.78              |
| 2016-07-03  | West     | 16.92               |
| 2016-07-04  | West     | 1651.301            |
| 2016-07-07  | West     | 3411.458            |
| 2016-07-07  | Central  | 339.98              |
| 2016-07-07  | East     | 85.209              |
| 2016-07-07  | South    | 45.584              |
| 2016-07-08  | Central  | 911.256             |
| 2016-07-08  | West     | 852.3520000000001   |
| 2016-07-08  | South    | 839.9440000000001   |
| 2016-07-08  | East     | 12.96               |
| 2016-07-09  | East     | 573.286             |
| 2016-07-10  | Central  | 492.28000000000003  |
| 2016-07-10  | East     | 341.991             |
| 2016-07-10  | West     | 61.624              |
| 2016-07-12  | West     | 95.76               |
| 2016-07-14  | East     | 719.366             |
| 2016-07-14  | West     | 673.66              |
| 2016-07-14  | Central  | 639.784             |
| 2016-07-14  | South    | 117.15              |
| 2016-07-15  | West     | 380.2               |
| 2016-07-16  | East     | 644.198             |
| 2016-07-16  | South    | 199.18              |
| 2016-07-16  | Central  | 66.792              |
| 2016-07-17  | East     | 861.08              |
| 2016-07-17  | West     | 734.28              |
| 2016-07-17  | Central  | 589.52              |
| 2016-07-18  | West     | 2421.6320000000005  |
| 2016-07-18  | East     | 313.84              |
| 2016-07-18  | South    | 140.81              |
| 2016-07-18  | Central  | 15.576              |
| 2016-07-19  | South    | 1110.5              |
| 2016-07-19  | West     | 425.954             |
| 2016-07-20  | East     | 89.95               |
| 2016-07-21  | West     | 423.04999999999995  |
| 2016-07-21  | South    | 370.184             |
| 2016-07-21  | East     | 197.861             |
| 2016-07-22  | Central  | 1137.4              |
| 2016-07-22  | East     | 138.148             |
| 2016-07-22  | West     | 92.5                |
| 2016-07-23  | Central  | 330.2               |
| 2016-07-23  | South    | 324.38700000000006  |
| 2016-07-24  | East     | 253.764             |
| 2016-07-24  | South    | 73.2                |
| 2016-07-25  | South    | 2513.91             |
| 2016-07-25  | East     | 1683.8560000000002  |
| 2016-07-25  | Central  | 977.828             |
| 2016-07-25  | West     | 744.8939999999999   |
| 2016-07-28  | East     | 1556.694            |
| 2016-07-28  | Central  | 457.78000000000003  |
| 2016-07-28  | West     | 18.9                |
| 2016-07-29  | South    | 734.37              |
| 2016-07-29  | East     | 84.784              |
| 2016-07-30  | Central  | 1055.136            |
| 2016-07-30  | West     | 715.64              |
| 2016-07-31  | Central  | 1311.03             |
| 2016-07-31  | West     | 863.128             |
| 2016-08-01  | West     | 1085.688            |
| 2016-08-01  | Central  | 19.648              |
| 2016-08-01  | East     | 19.312              |
| 2016-08-02  | West     | 482.584             |
| 2016-08-03  | Central  | 248.82              |
| 2016-08-04  | West     | 335.12              |
| 2016-08-04  | South    | 158.81              |
| 2016-08-04  | Central  | 3.98                |
+-------------+----------+---------------------+
| order_date  |  region  |     daily_sales     |
+-------------+----------+---------------------+
| 2016-08-05  | South    | 197.05              |
| 2016-08-06  | West     | 211.168             |
| 2016-08-06  | East     | 109.22              |
| 2016-08-07  | West     | 179.97              |
| 2016-08-08  | West     | 1016.184            |
| 2016-08-08  | Central  | 75.68               |
| 2016-08-08  | South    | 23.34               |
| 2016-08-09  | South    | 661.3539999999999   |
| 2016-08-11  | Central  | 151.82              |
| 2016-08-12  | East     | 1983.244            |
| 2016-08-12  | Central  | 1406.424            |
| 2016-08-12  | South    | 562.2925            |
| 2016-08-13  | Central  | 494.78              |
| 2016-08-13  | South    | 236.744             |
| 2016-08-14  | East     | 787.044             |
| 2016-08-14  | West     | 121.09200000000001  |
| 2016-08-14  | South    | 15.552              |
| 2016-08-15  | South    | 930.8399999999999   |
| 2016-08-15  | West     | 749.426             |
| 2016-08-16  | West     | 204.54              |
| 2016-08-17  | West     | 15.712              |
| 2016-08-18  | East     | 395.31              |
| 2016-08-18  | Central  | 100.804             |
| 2016-08-19  | East     | 448.792             |
| 2016-08-20  | Central  | 14.78               |
| 2016-08-21  | West     | 3372.562            |
| 2016-08-21  | East     | 1388.466            |
| 2016-08-21  | South    | 37.263999999999996  |
| 2016-08-22  | East     | 251.15800000000002  |
| 2016-08-22  | West     | 149.88              |
| 2016-08-22  | Central  | 4.312               |
| 2016-08-23  | West     | 1599.864            |
| 2016-08-23  | Central  | 1496.044            |
| 2016-08-23  | East     | 1091.4399999999998  |
| 2016-08-26  | Central  | 2390.6499999999996  |
| 2016-08-26  | West     | 1783.0059999999999  |
| 2016-08-26  | East     | 483.094             |
| 2016-08-26  | South    | 217.548             |
| 2016-08-27  | East     | 549.7750000000001   |
| 2016-08-27  | Central  | 208.92000000000002  |
| 2016-08-27  | South    | 9.216               |
| 2016-08-28  | Central  | 179.53680000000003  |
| 2016-08-28  | West     | 124.056             |
| 2016-08-28  | East     | 18.432              |
| 2016-08-29  | East     | 469.79999999999995  |
| 2016-08-29  | Central  | 162.388             |
| 2016-08-30  | East     | 1269.87             |
| 2016-08-30  | West     | 387.0               |
| 2016-08-31  | Central  | 23.968              |
| 2016-09-01  | East     | 5253.991999999998   |
| 2016-09-01  | Central  | 477.49999999999994  |
| 2016-09-01  | West     | 34.66               |
| 2016-09-02  | West     | 3132.674            |
| 2016-09-02  | South    | 1854.241            |
| 2016-09-02  | Central  | 1689.818            |
| 2016-09-02  | East     | 115.46000000000001  |
| 2016-09-03  | East     | 1932.3120000000001  |
| 2016-09-03  | Central  | 346.004             |
| 2016-09-03  | South    | 87.28               |
| 2016-09-04  | West     | 2824.23             |
| 2016-09-04  | Central  | 898.2079999999999   |
| 2016-09-04  | South    | 662.3439999999999   |
| 2016-09-04  | East     | 147.26              |
| 2016-09-05  | South    | 1906.586            |
| 2016-09-05  | Central  | 1635.8359999999998  |
| 2016-09-05  | East     | 1455.8059999999998  |
| 2016-09-05  | West     | 228.12              |
| 2016-09-06  | East     | 754.212             |
| 2016-09-06  | Central  | 460.168             |
| 2016-09-06  | South    | 99.15599999999999   |
| 2016-09-08  | Central  | 3366.8716           |
| 2016-09-08  | West     | 631.06              |
| 2016-09-08  | East     | 396.17999999999995  |
| 2016-09-08  | South    | 99.87199999999999   |
| 2016-09-09  | West     | 55.36               |
| 2016-09-09  | Central  | 15.008              |
| 2016-09-09  | East     | 14.624              |
| 2016-09-10  | Central  | 1020.8900000000001  |
| 2016-09-10  | South    | 587.24              |
| 2016-09-10  | West     | 420.024             |
| 2016-09-10  | East     | 66.17               |
| 2016-09-11  | West     | 3761.008            |
| 2016-09-11  | South    | 1611.01             |
| 2016-09-11  | East     | 797.342             |
| 2016-09-11  | Central  | 332.226             |
| 2016-09-12  | South    | 1159.06             |
| 2016-09-12  | West     | 775.732             |
| 2016-09-12  | Central  | 68.52               |
| 2016-09-12  | East     | 40.48               |
| 2016-09-13  | Central  | 2374.73             |
| 2016-09-14  | East     | 1111.4180000000001  |
| 2016-09-14  | South    | 25.92               |
| 2016-09-15  | West     | 1254.2700000000002  |
| 2016-09-15  | East     | 846.912             |
| 2016-09-16  | West     | 304.106             |
| 2016-09-16  | South    | 121.78              |
| 2016-09-17  | East     | 1281.77             |
| 2016-09-17  | South    | 396.0               |
| 2016-09-17  | West     | 331.956             |
| 2016-09-17  | Central  | 33.4                |
+-------------+----------+---------------------+
| order_date  |  region  |     daily_sales     |
+-------------+----------+---------------------+
| 2016-09-18  | West     | 2295.9900000000002  |
| 2016-09-18  | South    | 1650.578            |
| 2016-09-18  | East     | 804.5140000000001   |
| 2016-09-19  | East     | 2693.642            |
| 2016-09-19  | Central  | 703.68              |
| 2016-09-19  | South    | 254.98999999999998  |
| 2016-09-19  | West     | 187.0               |
| 2016-09-20  | West     | 639.574             |
| 2016-09-20  | East     | 393.25              |
| 2016-09-20  | South    | 115.47999999999999  |
| 2016-09-20  | Central  | 83.7                |
| 2016-09-22  | East     | 216.7               |
| 2016-09-22  | Central  | 188.38              |
| 2016-09-22  | South    | 142.058             |
| 2016-09-22  | West     | 68.432              |
| 2016-09-23  | East     | 600.297             |
| 2016-09-23  | South    | 487.22              |
| 2016-09-23  | West     | 234.62800000000001  |
| 2016-09-24  | West     | 1547.496            |
| 2016-09-24  | Central  | 583.182             |
| 2016-09-24  | East     | 155.372             |
| 2016-09-25  | West     | 2011.549            |
| 2016-09-25  | Central  | 789.526             |
| 2016-09-25  | East     | 642.016             |
| 2016-09-26  | Central  | 1336.913            |
| 2016-09-26  | West     | 929.2775            |
| 2016-09-26  | South    | 431.976             |
| 2016-09-27  | West     | 1001.584            |
| 2016-09-27  | Central  | 956.6648            |
| 2016-09-27  | South    | 31.830000000000002  |
| 2016-09-27  | East     | 2.907               |
| 2016-09-28  | Central  | 99.136              |
| 2016-09-29  | West     | 952.1460000000001   |
| 2016-09-29  | South    | 298.83              |
| 2016-09-29  | Central  | 40.88               |
| 2016-09-29  | East     | 15.936              |
| 2016-09-30  | East     | 523.92              |
| 2016-09-30  | Central  | 1.964               |
| 2016-10-01  | East     | 330.588             |
| 2016-10-01  | Central  | 219.614             |
| 2016-10-01  | West     | 194.848             |
| 2016-10-01  | South    | 36.364              |
| 2016-10-02  | Central  | 18336.739999999998  |
| 2016-10-02  | East     | 61.44               |
| 2016-10-02  | West     | 54.792              |
| 2016-10-03  | West     | 1027.676            |
| 2016-10-03  | East     | 599.292             |
| 2016-10-03  | Central  | 53.727999999999994  |
| 2016-10-04  | East     | 5788.782            |
| 2016-10-04  | South    | 64.248              |
| 2016-10-04  | Central  | 59.752              |
| 2016-10-06  | West     | 801.5500000000001   |
| 2016-10-06  | Central  | 28.85               |
| 2016-10-07  | West     | 968.784             |
| 2016-10-07  | East     | 4.928               |
| 2016-10-08  | South    | 387.72              |
| 2016-10-08  | Central  | 111.856             |
| 2016-10-08  | West     | 61.96               |
| 2016-10-09  | East     | 375.94399999999996  |
| 2016-10-09  | West     | 170.976             |
| 2016-10-10  | West     | 227.65800000000002  |
| 2016-10-10  | Central  | 30.392              |
| 2016-10-10  | South    | 24.703              |
| 2016-10-11  | Central  | 33.064              |
| 2016-10-13  | West     | 1008.606            |
| 2016-10-13  | Central  | 362.342             |
| 2016-10-13  | East     | 279.67              |
| 2016-10-14  | Central  | 1649.75             |
| 2016-10-14  | East     | 1203.89             |
| 2016-10-14  | South    | 305.248             |
| 2016-10-14  | West     | 177.0               |
| 2016-10-15  | Central  | 1058.27             |
| 2016-10-15  | South    | 342.76              |
| 2016-10-15  | West     | 219.11999999999998  |
| 2016-10-16  | East     | 142.182             |
| 2016-10-17  | Central  | 2377.56             |
| 2016-10-17  | East     | 436.96000000000004  |
| 2016-10-17  | West     | 138.826             |
| 2016-10-18  | West     | 307.92              |
| 2016-10-20  | Central  | 471.49              |
| 2016-10-20  | West     | 406.432             |
| 2016-10-20  | South    | 61.1                |
| 2016-10-20  | East     | 7.152               |
| 2016-10-21  | West     | 5477.842000000001   |
| 2016-10-21  | East     | 2181.6780000000003  |
| 2016-10-21  | South    | 185.99200000000002  |
| 2016-10-21  | Central  | 106.08              |
| 2016-10-22  | West     | 116.96              |
| 2016-10-22  | South    | 39.92               |
| 2016-10-22  | Central  | 31.4                |
| 2016-10-23  | East     | 379.4               |
| 2016-10-23  | Central  | 70.97200000000001   |
| 2016-10-23  | West     | 17.05               |
| 2016-10-24  | West     | 1109.97             |
| 2016-10-24  | South    | 239.976             |
| 2016-10-24  | Central  | 15.552              |
| 2016-10-25  | South    | 783.96              |
| 2016-10-27  | East     | 551.722             |
| 2016-10-27  | South    | 290.98              |
| 2016-10-27  | West     | 136.088             |
+-------------+----------+---------------------+
| order_date  |  region  |     daily_sales     |
+-------------+----------+---------------------+
| 2016-10-28  | East     | 2032.89             |
| 2016-10-28  | West     | 495.93199999999996  |
| 2016-10-28  | South    | 370.199             |
| 2016-10-29  | Central  | 67.0                |
| 2016-10-29  | East     | 52.410000000000004  |
| 2016-10-29  | West     | 11.744              |
| 2016-10-30  | East     | 143.702             |
| 2016-10-30  | Central  | 11.68               |
| 2016-10-30  | West     | 3.62                |
| 2016-10-31  | West     | 2489.34             |
| 2016-10-31  | Central  | 736.26              |
| 2016-10-31  | East     | 492.835             |
| 2016-10-31  | South    | 32.064              |
| 2016-11-01  | South    | 273.59              |
| 2016-11-01  | Central  | 179.784             |
| 2016-11-03  | West     | 2244.423            |
| 2016-11-03  | South    | 903.7700000000001   |
| 2016-11-03  | East     | 542.155             |
| 2016-11-03  | Central  | 112.448             |
| 2016-11-04  | West     | 2643.17             |
| 2016-11-04  | South    | 1168.16             |
| 2016-11-04  | Central  | 77.488              |
| 2016-11-05  | Central  | 2216.0748           |
| 2016-11-05  | South    | 1120.73             |
| 2016-11-05  | West     | 906.106             |
